well,depth,temperature,temperature_unc_1sigma,data_type
AST-02,1392,53.05,0.1,continuous log
AST-02,1392.2,53.06,0.1,continuous log
AST-02,1392.4,53.07,0.1,continuous log
AST-02,1392.6,53.1,0.1,continuous log
AST-02,1392.8,53.1,0.1,continuous log
AST-02,1393,53.1,0.1,continuous log
AST-02,1393.2,53.1,0.1,continuous log
AST-02,1393.4,53.14,0.1,continuous log
AST-02,1393.6,53.14,0.1,continuous log
AST-02,1393.8,53.14,0.1,continuous log
AST-02,1394,53.14,0.1,continuous log
AST-02,1394.2,53.16,0.1,continuous log
AST-02,1394.4,53.17,0.1,continuous log
AST-02,1394.6,53.16,0.1,continuous log
AST-02,1394.8,53.15,0.1,continuous log
AST-02,1395,53.16,0.1,continuous log
AST-02,1395.2,53.17,0.1,continuous log
AST-02,1395.4,53.21,0.1,continuous log
AST-02,1395.6,53.17,0.1,continuous log
AST-02,1395.8,53.21,0.1,continuous log
AST-02,1396,53.24,0.1,continuous log
AST-02,1396.2,53.23,0.1,continuous log
AST-02,1396.4,53.21,0.1,continuous log
AST-02,1396.6,53.21,0.1,continuous log
AST-02,1396.8,53.21,0.1,continuous log
AST-02,1397,53.24,0.1,continuous log
AST-02,1397.2,53.3,0.1,continuous log
AST-02,1397.4,53.29,0.1,continuous log
AST-02,1397.6,53.28,0.1,continuous log
AST-02,1397.8,53.28,0.1,continuous log
AST-02,1398,53.28,0.1,continuous log
AST-02,1398.2,53.28,0.1,continuous log
AST-02,1398.4,53.28,0.1,continuous log
AST-02,1398.6,53.28,0.1,continuous log
AST-02,1398.8,53.28,0.1,continuous log
AST-02,1399,53.25,0.1,continuous log
AST-02,1399.2,53.25,0.1,continuous log
AST-02,1399.4,53.28,0.1,continuous log
AST-02,1399.6,53.29,0.1,continuous log
AST-02,1399.8,53.29,0.1,continuous log
AST-02,1400,53.3,0.1,continuous log
AST-02,1400.2,53.31,0.1,continuous log
AST-02,1400.4,53.32,0.1,continuous log
AST-02,1400.6,53.32,0.1,continuous log
AST-02,1400.8,53.35,0.1,continuous log
AST-02,1401,53.39,0.1,continuous log
AST-02,1401.2,53.39,0.1,continuous log
AST-02,1401.4,53.39,0.1,continuous log
AST-02,1401.6,53.39,0.1,continuous log
AST-02,1401.8,53.42,0.1,continuous log
AST-02,1402,53.42,0.1,continuous log
AST-02,1402.2,53.42,0.1,continuous log
AST-02,1402.4,53.42,0.1,continuous log
AST-02,1402.6,53.42,0.1,continuous log
AST-02,1402.8,53.42,0.1,continuous log
AST-02,1403,53.42,0.1,continuous log
AST-02,1403.2,53.46,0.1,continuous log
AST-02,1403.4,53.46,0.1,continuous log
AST-02,1403.6,53.49,0.1,continuous log
AST-02,1403.8,53.49,0.1,continuous log
AST-02,1404,53.49,0.1,continuous log
AST-02,1404.2,53.49,0.1,continuous log
AST-02,1404.4,53.49,0.1,continuous log
AST-02,1404.6,53.49,0.1,continuous log
AST-02,1404.8,53.49,0.1,continuous log
AST-02,1405,53.49,0.1,continuous log
AST-02,1405.2,53.49,0.1,continuous log
AST-02,1405.4,53.53,0.1,continuous log
AST-02,1405.6,53.53,0.1,continuous log
AST-02,1405.8,53.53,0.1,continuous log
AST-02,1406,53.53,0.1,continuous log
AST-02,1406.2,53.53,0.1,continuous log
AST-02,1406.4,53.53,0.1,continuous log
AST-02,1406.6,53.53,0.1,continuous log
AST-02,1406.8,53.56,0.1,continuous log
AST-02,1407,53.6,0.1,continuous log
AST-02,1407.2,53.6,0.1,continuous log
AST-02,1407.4,53.6,0.1,continuous log
AST-02,1407.6,53.6,0.1,continuous log
AST-02,1407.8,53.6,0.1,continuous log
AST-02,1408,53.6,0.1,continuous log
AST-02,1408.2,53.64,0.1,continuous log
AST-02,1408.4,53.64,0.1,continuous log
AST-02,1408.6,53.64,0.1,continuous log
AST-02,1408.8,53.64,0.1,continuous log
AST-02,1409,53.64,0.1,continuous log
AST-02,1409.2,53.64,0.1,continuous log
AST-02,1409.4,53.64,0.1,continuous log
AST-02,1409.6,53.67,0.1,continuous log
AST-02,1409.8,53.67,0.1,continuous log
AST-02,1410,53.67,0.1,continuous log
AST-02,1410.2,53.68,0.1,continuous log
AST-02,1410.4,53.7,0.1,continuous log
AST-02,1410.6,53.71,0.1,continuous log
AST-02,1410.8,53.71,0.1,continuous log
AST-02,1411,53.71,0.1,continuous log
AST-02,1411.2,53.71,0.1,continuous log
AST-02,1411.4,53.71,0.1,continuous log
AST-02,1411.6,53.74,0.1,continuous log
AST-02,1411.8,53.69,0.1,continuous log
AST-02,1412,53.67,0.1,continuous log
AST-02,1412.2,53.71,0.1,continuous log
AST-02,1412.4,53.74,0.1,continuous log
AST-02,1412.6,53.74,0.1,continuous log
AST-02,1412.8,53.78,0.1,continuous log
AST-02,1413,53.78,0.1,continuous log
AST-02,1413.2,53.85,0.1,continuous log
AST-02,1413.4,53.81,0.1,continuous log
AST-02,1413.6,53.85,0.1,continuous log
AST-02,1413.8,53.88,0.1,continuous log
AST-02,1414,53.86,0.1,continuous log
AST-02,1414.2,53.85,0.1,continuous log
AST-02,1414.4,53.88,0.1,continuous log
AST-02,1414.6,53.89,0.1,continuous log
AST-02,1414.8,53.9,0.1,continuous log
AST-02,1415,53.91,0.1,continuous log
AST-02,1415.2,53.92,0.1,continuous log
AST-02,1415.4,53.95,0.1,continuous log
AST-02,1415.6,53.98,0.1,continuous log
AST-02,1415.8,53.99,0.1,continuous log
AST-02,1416,53.99,0.1,continuous log
AST-02,1416.2,54.02,0.1,continuous log
AST-02,1416.4,54.03,0.1,continuous log
AST-02,1416.6,54.03,0.1,continuous log
AST-02,1416.8,54.03,0.1,continuous log
AST-02,1417,54.08,0.1,continuous log
AST-02,1417.2,54.1,0.1,continuous log
AST-02,1417.4,54.06,0.1,continuous log
AST-02,1417.6,54.06,0.1,continuous log
AST-02,1417.8,54.06,0.1,continuous log
AST-02,1418,54.07,0.1,continuous log
AST-02,1418.2,54.06,0.1,continuous log
AST-02,1418.4,54.06,0.1,continuous log
AST-02,1418.6,54.1,0.1,continuous log
AST-02,1418.8,54.16,0.1,continuous log
AST-02,1419,54.16,0.1,continuous log
AST-02,1419.2,54.13,0.1,continuous log
AST-02,1419.4,54.13,0.1,continuous log
AST-02,1419.6,54.12,0.1,continuous log
AST-02,1419.8,54.15,0.1,continuous log
AST-02,1420,54.18,0.1,continuous log
AST-02,1420.2,54.2,0.1,continuous log
AST-02,1420.4,54.24,0.1,continuous log
AST-02,1420.6,54.27,0.1,continuous log
AST-02,1420.8,54.27,0.1,continuous log
AST-02,1421,54.27,0.1,continuous log
AST-02,1421.2,54.27,0.1,continuous log
AST-02,1421.4,54.31,0.1,continuous log
AST-02,1421.6,54.35,0.1,continuous log
AST-02,1421.8,54.35,0.1,continuous log
AST-02,1422,54.35,0.1,continuous log
AST-02,1422.2,54.35,0.1,continuous log
AST-02,1422.4,54.35,0.1,continuous log
AST-02,1422.6,54.35,0.1,continuous log
AST-02,1422.8,54.38,0.1,continuous log
AST-02,1423,54.38,0.1,continuous log
AST-02,1423.2,54.41,0.1,continuous log
AST-02,1423.4,54.41,0.1,continuous log
AST-02,1423.6,54.38,0.1,continuous log
AST-02,1423.8,54.4,0.1,continuous log
AST-02,1424,54.38,0.1,continuous log
AST-02,1424.2,54.38,0.1,continuous log
AST-02,1424.4,54.31,0.1,continuous log
AST-02,1424.6,54.3,0.1,continuous log
AST-02,1424.8,54.34,0.1,continuous log
AST-02,1425,54.37,0.1,continuous log
AST-02,1425.2,54.4,0.1,continuous log
AST-02,1425.4,54.42,0.1,continuous log
AST-02,1425.6,54.45,0.1,continuous log
AST-02,1425.8,54.45,0.1,continuous log
AST-02,1426,54.45,0.1,continuous log
AST-02,1426.2,54.49,0.1,continuous log
AST-02,1426.4,54.49,0.1,continuous log
AST-02,1426.6,54.52,0.1,continuous log
AST-02,1426.8,54.53,0.1,continuous log
AST-02,1427,54.56,0.1,continuous log
AST-02,1427.2,54.56,0.1,continuous log
AST-02,1427.4,54.62,0.1,continuous log
AST-02,1427.6,54.59,0.1,continuous log
AST-02,1427.8,54.63,0.1,continuous log
AST-02,1428,54.65,0.1,continuous log
AST-02,1428.2,54.66,0.1,continuous log
AST-02,1428.4,54.66,0.1,continuous log
AST-02,1428.6,54.7,0.1,continuous log
AST-02,1428.8,54.7,0.1,continuous log
AST-02,1429,54.75,0.1,continuous log
AST-02,1429.2,54.77,0.1,continuous log
AST-02,1429.4,54.74,0.1,continuous log
AST-02,1429.6,54.74,0.1,continuous log
AST-02,1429.8,54.77,0.1,continuous log
AST-02,1430,54.79,0.1,continuous log
AST-02,1430.2,54.81,0.1,continuous log
AST-02,1430.4,54.81,0.1,continuous log
AST-02,1430.6,54.88,0.1,continuous log
AST-02,1430.8,54.85,0.1,continuous log
AST-02,1431,54.84,0.1,continuous log
AST-02,1431.2,54.88,0.1,continuous log
AST-02,1431.4,54.88,0.1,continuous log
AST-02,1431.6,54.89,0.1,continuous log
AST-02,1431.8,54.91,0.1,continuous log
AST-02,1432,54.91,0.1,continuous log
AST-02,1432.2,54.93,0.1,continuous log
AST-02,1432.4,54.95,0.1,continuous log
AST-02,1432.6,54.95,0.1,continuous log
AST-02,1432.8,54.98,0.1,continuous log
AST-02,1433,55.02,0.1,continuous log
AST-02,1433.2,55.02,0.1,continuous log
AST-02,1433.4,55.02,0.1,continuous log
AST-02,1433.6,55.02,0.1,continuous log
AST-02,1433.8,55.08,0.1,continuous log
AST-02,1434,55.09,0.1,continuous log
AST-02,1434.2,55.08,0.1,continuous log
AST-02,1434.4,55.09,0.1,continuous log
AST-02,1434.6,55.13,0.1,continuous log
AST-02,1434.8,55.14,0.1,continuous log
AST-02,1435,55.15,0.1,continuous log
AST-02,1435.2,55.16,0.1,continuous log
AST-02,1435.4,55.17,0.1,continuous log
AST-02,1435.6,55.2,0.1,continuous log
AST-02,1435.8,55.2,0.1,continuous log
AST-02,1436,55.2,0.1,continuous log
AST-02,1436.2,55.23,0.1,continuous log
AST-02,1436.4,55.22,0.1,continuous log
AST-02,1436.6,55.23,0.1,continuous log
AST-02,1436.8,55.25,0.1,continuous log
AST-02,1437,55.27,0.1,continuous log
AST-02,1437.2,55.27,0.1,continuous log
AST-02,1437.4,55.27,0.1,continuous log
AST-02,1437.6,55.3,0.1,continuous log
AST-02,1437.8,55.3,0.1,continuous log
AST-02,1438,55.31,0.1,continuous log
AST-02,1438.2,55.34,0.1,continuous log
AST-02,1438.4,55.38,0.1,continuous log
AST-02,1438.6,55.41,0.1,continuous log
AST-02,1438.8,55.41,0.1,continuous log
AST-02,1439,55.41,0.1,continuous log
AST-02,1439.2,55.45,0.1,continuous log
AST-02,1439.4,55.48,0.1,continuous log
AST-02,1439.6,55.49,0.1,continuous log
AST-02,1439.8,55.5,0.1,continuous log
AST-02,1440,55.51,0.1,continuous log
AST-02,1440.2,55.55,0.1,continuous log
AST-02,1440.4,55.6,0.1,continuous log
AST-02,1440.6,55.61,0.1,continuous log
AST-02,1440.8,55.62,0.1,continuous log
AST-02,1441,55.62,0.1,continuous log
AST-02,1441.2,55.62,0.1,continuous log
AST-02,1441.4,55.66,0.1,continuous log
AST-02,1441.6,55.68,0.1,continuous log
AST-02,1441.8,55.69,0.1,continuous log
AST-02,1442,55.69,0.1,continuous log
AST-02,1442.2,55.69,0.1,continuous log
AST-02,1442.4,55.69,0.1,continuous log
AST-02,1442.6,55.69,0.1,continuous log
AST-02,1442.8,55.73,0.1,continuous log
AST-02,1443,55.73,0.1,continuous log
AST-02,1443.2,55.73,0.1,continuous log
AST-02,1443.4,55.73,0.1,continuous log
AST-02,1443.6,55.73,0.1,continuous log
AST-02,1443.8,55.73,0.1,continuous log
AST-02,1444,55.73,0.1,continuous log
AST-02,1444.2,55.73,0.1,continuous log
AST-02,1444.4,55.73,0.1,continuous log
AST-02,1444.6,55.74,0.1,continuous log
AST-02,1444.8,55.78,0.1,continuous log
AST-02,1445,55.82,0.1,continuous log
AST-02,1445.2,55.8,0.1,continuous log
AST-02,1445.4,55.8,0.1,continuous log
AST-02,1445.6,55.8,0.1,continuous log
AST-02,1445.8,55.8,0.1,continuous log
AST-02,1446,55.8,0.1,continuous log
AST-02,1446.2,55.8,0.1,continuous log
AST-02,1446.4,55.8,0.1,continuous log
AST-02,1446.6,55.81,0.1,continuous log
AST-02,1446.8,55.84,0.1,continuous log
AST-02,1447,55.87,0.1,continuous log
AST-02,1447.2,55.91,0.1,continuous log
AST-02,1447.4,55.94,0.1,continuous log
AST-02,1447.6,55.98,0.1,continuous log
AST-02,1447.8,56.01,0.1,continuous log
AST-02,1448,56.15,0.1,continuous log
AST-02,1448.2,56.19,0.1,continuous log
AST-02,1448.4,56.19,0.1,continuous log
AST-02,1448.6,56.19,0.1,continuous log
AST-02,1448.8,56.19,0.1,continuous log
AST-02,1449,56.19,0.1,continuous log
AST-02,1449.2,56.19,0.1,continuous log
AST-02,1449.4,56.19,0.1,continuous log
AST-02,1449.6,56.2,0.1,continuous log
AST-02,1449.8,56.21,0.1,continuous log
AST-02,1450,56.22,0.1,continuous log
AST-02,1450.2,56.22,0.1,continuous log
AST-02,1450.4,56.26,0.1,continuous log
AST-02,1450.6,56.23,0.1,continuous log
AST-02,1450.8,56.23,0.1,continuous log
AST-02,1451,56.26,0.1,continuous log
AST-02,1451.2,56.3,0.1,continuous log
AST-02,1451.4,56.3,0.1,continuous log
AST-02,1451.6,56.3,0.1,continuous log
AST-02,1451.8,56.3,0.1,continuous log
AST-02,1452,56.3,0.1,continuous log
AST-02,1452.2,56.3,0.1,continuous log
AST-02,1452.4,56.32,0.1,continuous log
AST-02,1452.6,56.3,0.1,continuous log
AST-02,1452.8,56.4,0.1,continuous log
AST-02,1453,56.4,0.1,continuous log
AST-02,1453.2,56.44,0.1,continuous log
AST-02,1453.4,56.47,0.1,continuous log
AST-02,1453.6,56.48,0.1,continuous log
AST-02,1453.8,56.49,0.1,continuous log
AST-02,1454,56.51,0.1,continuous log
AST-02,1454.2,56.53,0.1,continuous log
AST-02,1454.4,56.55,0.1,continuous log
AST-02,1454.6,56.57,0.1,continuous log
AST-02,1454.8,56.59,0.1,continuous log
AST-02,1455,56.61,0.1,continuous log
AST-02,1455.2,56.63,0.1,continuous log
AST-02,1455.4,56.65,0.1,continuous log
AST-02,1455.6,56.67,0.1,continuous log
AST-02,1455.8,56.69,0.1,continuous log
AST-02,1456,56.71,0.1,continuous log
AST-02,1456.2,56.72,0.1,continuous log
AST-02,1456.4,56.74,0.1,continuous log
AST-02,1456.6,56.76,0.1,continuous log
AST-02,1456.8,56.8,0.1,continuous log
AST-02,1457,56.83,0.1,continuous log
AST-02,1457.2,56.83,0.1,continuous log
AST-02,1457.4,56.86,0.1,continuous log
AST-02,1457.6,56.89,0.1,continuous log
AST-02,1457.8,56.87,0.1,continuous log
AST-02,1458,56.9,0.1,continuous log
AST-02,1458.2,56.92,0.1,continuous log
AST-02,1458.4,56.94,0.1,continuous log
AST-02,1458.6,56.97,0.1,continuous log
AST-02,1458.8,56.99,0.1,continuous log
AST-02,1459,56.97,0.1,continuous log
AST-02,1459.2,56.97,0.1,continuous log
AST-02,1459.4,57.04,0.1,continuous log
AST-02,1459.6,57.04,0.1,continuous log
AST-02,1459.8,57.02,0.1,continuous log
AST-02,1460,57.04,0.1,continuous log
AST-02,1460.2,57.06,0.1,continuous log
AST-02,1460.4,57.08,0.1,continuous log
AST-02,1460.6,57.08,0.1,continuous log
AST-02,1460.8,57.15,0.1,continuous log
AST-02,1461,57.15,0.1,continuous log
AST-02,1461.2,57.19,0.1,continuous log
AST-02,1461.4,57.21,0.1,continuous log
AST-02,1461.6,57.22,0.1,continuous log
AST-02,1461.8,57.22,0.1,continuous log
AST-02,1462,57.26,0.1,continuous log
AST-02,1462.2,57.26,0.1,continuous log
AST-02,1462.4,57.29,0.1,continuous log
AST-02,1462.6,57.29,0.1,continuous log
AST-02,1462.8,57.29,0.1,continuous log
AST-02,1463,57.29,0.1,continuous log
AST-02,1463.2,57.29,0.1,continuous log
AST-02,1463.4,57.29,0.1,continuous log
AST-02,1463.6,57.29,0.1,continuous log
AST-02,1463.8,57.34,0.1,continuous log
AST-02,1464,57.36,0.1,continuous log
AST-02,1464.2,57.36,0.1,continuous log
AST-02,1464.4,57.36,0.1,continuous log
AST-02,1464.6,57.36,0.1,continuous log
AST-02,1464.8,57.36,0.1,continuous log
AST-02,1465,57.36,0.1,continuous log
AST-02,1465.2,57.36,0.1,continuous log
AST-02,1465.4,57.36,0.1,continuous log
AST-02,1465.6,57.36,0.1,continuous log
AST-02,1465.8,57.36,0.1,continuous log
AST-02,1466,57.36,0.1,continuous log
AST-02,1466.2,57.36,0.1,continuous log
AST-02,1466.4,57.36,0.1,continuous log
AST-02,1466.6,57.36,0.1,continuous log
AST-02,1466.8,57.36,0.1,continuous log
AST-02,1467,57.37,0.1,continuous log
AST-02,1467.2,57.37,0.1,continuous log
AST-02,1467.4,57.38,0.1,continuous log
AST-02,1467.6,57.38,0.1,continuous log
AST-02,1467.8,57.38,0.1,continuous log
AST-02,1468,57.39,0.1,continuous log
AST-02,1468.2,57.39,0.1,continuous log
AST-02,1468.4,57.39,0.1,continuous log
AST-02,1468.6,57.4,0.1,continuous log
AST-02,1468.8,57.4,0.1,continuous log
AST-02,1469,57.54,0.1,continuous log
AST-02,1469.2,57.6,0.1,continuous log
AST-02,1469.4,57.61,0.1,continuous log
AST-02,1469.6,57.65,0.1,continuous log
AST-02,1469.8,57.67,0.1,continuous log
AST-02,1470,57.69,0.1,continuous log
AST-02,1470.2,57.71,0.1,continuous log
AST-02,1470.4,57.75,0.1,continuous log
AST-02,1470.6,57.79,0.1,continuous log
AST-02,1470.8,57.79,0.1,continuous log
AST-02,1471,57.79,0.1,continuous log
AST-02,1471.2,57.79,0.1,continuous log
AST-02,1471.4,57.83,0.1,continuous log
AST-02,1471.6,57.83,0.1,continuous log
AST-02,1471.8,57.83,0.1,continuous log
AST-02,1472,57.83,0.1,continuous log
AST-02,1472.2,57.83,0.1,continuous log
AST-02,1472.4,57.86,0.1,continuous log
AST-02,1472.6,57.9,0.1,continuous log
AST-02,1472.8,57.9,0.1,continuous log
AST-02,1473,57.93,0.1,continuous log
AST-02,1473.2,57.94,0.1,continuous log
AST-02,1473.4,58.03,0.1,continuous log
AST-02,1473.6,58.07,0.1,continuous log
AST-02,1473.8,58.09,0.1,continuous log
AST-02,1474,58.14,0.1,continuous log
AST-02,1474.2,58.14,0.1,continuous log
AST-02,1474.4,58.18,0.1,continuous log
AST-02,1474.6,58.19,0.1,continuous log
AST-02,1474.8,58.21,0.1,continuous log
AST-02,1475,58.23,0.1,continuous log
AST-02,1475.2,58.24,0.1,continuous log
AST-02,1475.4,58.22,0.1,continuous log
AST-02,1475.6,58.22,0.1,continuous log
AST-02,1475.8,58.22,0.1,continuous log
AST-02,1476,58.24,0.1,continuous log
AST-02,1476.2,58.25,0.1,continuous log
AST-02,1476.4,58.25,0.1,continuous log
AST-02,1476.6,58.29,0.1,continuous log
AST-02,1476.8,58.29,0.1,continuous log
AST-02,1477,58.34,0.1,continuous log
AST-02,1477.2,58.36,0.1,continuous log
AST-02,1477.4,58.39,0.1,continuous log
AST-02,1477.6,58.39,0.1,continuous log
AST-02,1477.8,58.43,0.1,continuous log
AST-02,1478,58.43,0.1,continuous log
AST-02,1478.2,58.46,0.1,continuous log
AST-02,1478.4,58.46,0.1,continuous log
AST-02,1478.6,58.5,0.1,continuous log
AST-02,1478.8,58.54,0.1,continuous log
AST-02,1479,58.57,0.1,continuous log
AST-02,1479.2,58.57,0.1,continuous log
AST-02,1479.4,58.61,0.1,continuous log
AST-02,1479.6,58.64,0.1,continuous log
AST-02,1479.8,58.64,0.1,continuous log
AST-02,1480,58.64,0.1,continuous log
AST-02,1480.2,58.64,0.1,continuous log
AST-02,1480.4,58.68,0.1,continuous log
AST-02,1480.6,58.68,0.1,continuous log
AST-02,1480.8,58.68,0.1,continuous log
AST-02,1481,58.68,0.1,continuous log
AST-02,1481.2,58.68,0.1,continuous log
AST-02,1481.4,58.68,0.1,continuous log
AST-02,1481.6,58.68,0.1,continuous log
AST-02,1481.8,58.68,0.1,continuous log
AST-02,1482,58.68,0.1,continuous log
AST-02,1482.2,58.71,0.1,continuous log
AST-02,1482.4,58.71,0.1,continuous log
AST-02,1482.6,58.75,0.1,continuous log
AST-02,1482.8,58.78,0.1,continuous log
AST-02,1483,58.78,0.1,continuous log
AST-02,1483.2,58.82,0.1,continuous log
AST-02,1483.4,58.85,0.1,continuous log
AST-02,1483.6,58.85,0.1,continuous log
AST-02,1483.8,58.85,0.1,continuous log
AST-02,1484,58.85,0.1,continuous log
AST-02,1484.2,58.89,0.1,continuous log
AST-02,1484.4,58.89,0.1,continuous log
AST-02,1484.6,58.89,0.1,continuous log
AST-02,1484.8,58.89,0.1,continuous log
AST-02,1485,58.89,0.1,continuous log
AST-02,1485.2,58.93,0.1,continuous log
AST-02,1485.4,58.96,0.1,continuous log
AST-02,1485.6,59,0.1,continuous log
AST-02,1485.8,59,0.1,continuous log
AST-02,1486,59.03,0.1,continuous log
AST-02,1486.2,59.03,0.1,continuous log
AST-02,1486.4,59.03,0.1,continuous log
AST-02,1486.6,59.03,0.1,continuous log
AST-02,1486.8,59.08,0.1,continuous log
AST-02,1487,59.1,0.1,continuous log
AST-02,1487.2,59.1,0.1,continuous log
AST-02,1487.4,59.1,0.1,continuous log
AST-02,1487.6,59.14,0.1,continuous log
AST-02,1487.8,59.17,0.1,continuous log
AST-02,1488,59.14,0.1,continuous log
AST-02,1488.2,59.17,0.1,continuous log
AST-02,1488.4,59.21,0.1,continuous log
AST-02,1488.6,59.21,0.1,continuous log
AST-02,1488.8,59.2,0.1,continuous log
AST-02,1489,59.21,0.1,continuous log
AST-02,1489.2,59.21,0.1,continuous log
AST-02,1489.4,59.26,0.1,continuous log
AST-02,1489.6,59.25,0.1,continuous log
AST-02,1489.8,59.25,0.1,continuous log
AST-02,1490,59.25,0.1,continuous log
AST-02,1490.2,59.25,0.1,continuous log
AST-02,1490.4,59.27,0.1,continuous log
AST-02,1490.6,59.27,0.1,continuous log
AST-02,1490.8,59.32,0.1,continuous log
AST-02,1491,59.32,0.1,continuous log
AST-02,1491.2,59.32,0.1,continuous log
AST-02,1491.4,59.32,0.1,continuous log
AST-02,1491.6,59.32,0.1,continuous log
AST-02,1491.8,59.32,0.1,continuous log
AST-02,1492,59.32,0.1,continuous log
AST-02,1492.2,59.31,0.1,continuous log
AST-02,1492.4,59.32,0.1,continuous log
AST-02,1492.6,59.32,0.1,continuous log
AST-02,1492.8,59.32,0.1,continuous log
AST-02,1493,59.32,0.1,continuous log
AST-02,1493.2,59.35,0.1,continuous log
AST-02,1493.4,59.35,0.1,continuous log
AST-02,1493.6,59.35,0.1,continuous log
AST-02,1493.8,59.35,0.1,continuous log
AST-02,1494,59.39,0.1,continuous log
AST-02,1494.2,59.42,0.1,continuous log
AST-02,1494.4,59.42,0.1,continuous log
AST-02,1494.6,59.39,0.1,continuous log
AST-02,1494.8,59.41,0.1,continuous log
AST-02,1495,59.44,0.1,continuous log
AST-02,1495.2,59.46,0.1,continuous log
AST-02,1495.4,59.46,0.1,continuous log
AST-02,1495.6,59.46,0.1,continuous log
AST-02,1495.8,59.46,0.1,continuous log
AST-02,1496,59.49,0.1,continuous log
